"443","1979-04-21","6083.17","871","1999-12-14","12"," Skel",
"444","1971-05-29","3710.49","730","1979-01-18","5","Mira",
"445","1978-11-27","5590.43","976","1998-09-16","1"," Skel",
"446","1986-08-15","4406.29","926","1985-12-27","20"," Skel",
"447","1970-08-18","9066.58","773","1988-06-08","12"," Polu",
"448","1981-02-08","6044.84","847","1978-08-14","6","Mira",
"449","1993-07-09","9149.77","50","1971-09-06","2"," Polu",
"450","2000-09-12","9713.8","958","1987-01-28","10","Mira",
"451","1979-07-13","7478.7","238","1989-04-20","1"," Polu",
"452","1988-09-07","9186.07","375","1997-07-25","1"," Skel",
"453","1992-04-16","6807.3","455","1971-10-13","16"," Polu",
"454","2001-11-15","9978.33","627","1990-03-26","5","Mira",
"455","2007-01-03","9603.7","580","1999-04-18","7","Mira",
"456","2017-02-19","2997.27","23","1971-04-27","1","Mira",
"457","1981-07-25","3116.88","516","1989-03-18","5","Mira",
"458","2019-10-06","9615.61","853","1995-01-01","15"," Skel",
"459","1998-11-29","2313.87","51","1986-12-16","8","Mira",
"460","2000-02-14","9474.61","665","1977-02-05","17"," Skel",
"461","1977-12-01","4744.18","759","1986-12-05","6","Mira",
"462","2015-01-01","6758.72","902","1976-11-26","18"," Polu",
"463","2014-11-09","5062.88","965","1974-08-18","13","Mira",
"464","1996-12-28","7660.26","590","1982-03-15","20"," Skel",
"465","1993-04-03","9327.36","93","1986-12-23","11","Mira",
"466","1974-02-03","8301.2","88","1999-03-10","11"," Skel",
"467","1985-05-18","4159.36","234","1977-05-05","19"," Polu",
"468","1981-02-23","3387.07","319","1989-03-04","14"," Skel",
"469","2001-10-21","2782.45","761","1995-08-12","10"," Skel",
"470","2010-07-04","6706.07","844","1997-04-18","4"," Skel",
"471","1991-12-20","8218.45","950","1985-03-09","18"," Polu",
"472","1995-12-13","4346.03","326","1987-07-14","8"," Polu",
"473","1974-05-30","1535.71","382","1975-04-15","11","Mira",
"474","1987-02-22","5941.12","819","1980-06-03","10","Mira",
"475","1992-05-28","7174.75","828","1994-01-25","13"," Polu",
"476","1982-10-29","8426.3","943","1983-08-13","12","Mira",
"477","2020-01-30","7550.35","914","1980-05-19","9"," Polu",
"478","1985-06-20","2579.59","619","1977-01-02","5"," Polu",
"479","2009-12-26","1687.38","33","1977-01-07","17","Mira",
"480","2006-02-11","8628.66","603","1971-01-24","10","Mira",
"481","1971-12-24","9609.92","945","1986-02-14","15"," Skel",
"482","1983-08-15","4488.77","570","1990-06-15","17"," Skel",
"483","1995-10-29","9242.73","880","1996-11-03","11"," Skel",
"484","2005-12-29","6322.25","469","1992-06-11","10"," Polu",
"485","2001-01-12","8760.06","434","1994-03-21","1","Mira",
"486","1979-10-14","4004.96","149","1993-06-12","17","Mira",
"487","1973-07-23","1650.15","505","1997-09-04","11"," Skel",
"488","1994-10-22","2729.87","453","1984-01-30","6","Mira",
"489","2005-03-25","3350.2","20","1986-07-23","12"," Skel",
"490","2017-01-03","7593.23","461","1974-07-25","19"," Skel",
"491","1978-04-11","2965.27","0","1982-09-05","3"," Skel",
"492","1975-07-20","9802.88","383","1980-08-30","18"," Polu",
"493","2018-05-18","7173.55","790","1970-07-13","16"," Polu",
"494","1984-01-30","2245.16","632","1992-04-24","15","Mira",
"495","2011-03-24","1008.02","844","1997-08-20","17","Mira",
"496","2006-07-25","2312.49","560","1985-10-02","7","Mira",
"497","2010-01-15","8715.19","292","1987-03-17","5"," Polu",
"498","1999-05-07","1164.13","425","1999-11-24","15"," Skel",
"499","1971-09-07","1527.49","72","1986-10-13","20"," Skel",
"500","1987-10-13","6131.28","705","1980-06-03","15"," Polu",
